Station,State,ETR (W/m^2)_sd,ETRN (W/m^2)_sd,GHI (W/m^2)_sd,GHI source_sd,GHI uncert (%)_sd,DNI (W/m^2)_sd,DNI source_sd,DNI uncert (%)_sd,DHI (W/m^2)_sd,DHI source_sd,DHI uncert (%)_sd,GH illum (lx)_sd,GH illum source_sd,Global illum uncert (%)_sd,DN illum (lx)_sd,DN illum source_sd,DN illum uncert (%)_sd,DH illum (lx)_sd,DH illum source_sd,DH illum uncert (%)_sd,Zenith lum (cd/m^2)_sd,Zenith lum source_sd,Zenith lum uncert (%)_sd,TotCld (tenths)_sd,TotCld uncert (code)_sd,OpqCld (tenths)_sd,OpqCld uncert (code)_sd,Dry-bulb (C)_sd,Dry-bulb uncert (code)_sd,Dew-point (C)_sd,Dew-point uncert (code)_sd,RHum (%)_sd,RHum uncert (code)_sd,Pressure (mbar)_sd,Pressure uncert (code)_sd,Wdir (degrees)_sd,Wdir uncert (code)_sd,Wspd (m/s)_sd,Wspd uncert (code)_sd,Hvis (m)_sd,Hvis uncert (code)_sd,CeilHgt (m)_sd,CeilHgt uncert (code)_sd,Pwat (cm)_sd,AOD (unitless)_sd,AOD uncert (code)_sd,Alb (unitless)_sd,Alb uncert (code)_sd,Lprecip depth (mm)_sd,ETR (W/m^2)_mean,ETRN (W/m^2)_mean,GHI (W/m^2)_mean,GHI source_mean,GHI uncert (%)_mean,DNI (W/m^2)_mean,DNI source_mean,DNI uncert (%)_mean,DHI (W/m^2)_mean,DHI source_mean,DHI uncert (%)_mean,GH illum (lx)_mean,GH illum source_mean,Global illum uncert (%)_mean,DN illum (lx)_mean,DN illum source_mean,DN illum uncert (%)_mean,DH illum (lx)_mean,DH illum source_mean,DH illum uncert (%)_mean,Zenith lum (cd/m^2)_mean,Zenith lum source_mean,Zenith lum uncert (%)_mean,TotCld (tenths)_mean,TotCld uncert (code)_mean,OpqCld (tenths)_mean,OpqCld uncert (code)_mean,Dry-bulb (C)_mean,Dry-bulb uncert (code)_mean,Dew-point (C)_mean,Dew-point uncert (code)_mean,RHum (%)_mean,RHum uncert (code)_mean,Pressure (mbar)_mean,Pressure uncert (code)_mean,Wdir (degrees)_mean,Wdir uncert (code)_mean,Wspd (m/s)_mean,Wspd uncert (code)_mean,Hvis (m)_mean,Hvis uncert (code)_mean,CeilHgt (m)_mean,CeilHgt uncert (code)_mean,Pwat (cm)_mean,AOD (unitless)_mean,AOD uncert (code)_mean,Alb (unitless)_mean,Alb uncert (code)_mean,Lprecip depth (mm)_mean,k16$cluster,k17$cluster,k18$cluster,k19$cluster,k20$cluster,k21$cluster
ANDREWS AFB,MD,0.2038289073899597,0.07980829793993444,-0.2078643338692827,0.8559650478716706,-0.8134532871225495,-0.5161033011386597,0.8559650478716706,-0.27200964955322854,0.9927590991319929,0.8559650478716706,-0.9109760938820191,-0.17413167508392818,0.8559650478716706,-0.8124874448211233,-0.49320767617000527,0.8559650478716706,-0.271255271508967,0.9693002534100867,0.8559650478716706,-0.9099668233295024,0.4688586743210848,0.8559650478716706,-0.6329538479009299,-0.9256532348054152,-2.117637918567911,-0.6669804231671661,-2.3951231651703284,0.1182481301425892,-1.1765130530093075,0.6091427281884604,-1.2247933107882412,0.538462970487258,-0.41606022652646873,0.8640892996210099,-0.6387386321154425,-0.8903258704878602,-0.8742792312870008,0.08128517422582283,-1.0970346589094364,-0.5046044953325559,-1.2742962698310936,0.5366081706918724,-1.1906195348834976,1.0850312450390107,1.3517192036645465,-0.4662455832940511,-0.4003418785009454,-0.5201445485261795,-0.21977359198042998,0.20930101649508412,-0.24019531407190944,-0.16052599837103354,0.016587918361825753,-0.5988847356730949,-0.4437776482958021,0.016587918361825753,-0.1234136780338333,0.8362956701934002,0.016587918361825753,-0.7032244532997628,-0.13335397629269002,0.016587918361825753,-0.5960971845789378,-0.4120162317329969,0.016587918361825753,-0.1219721921732481,0.793650287755157,0.016587918361825753,-0.7013893289486158,0.5660449295237934,0.016587918361825753,-0.4647473113717681,0.9493477841756,-1.9354377922489874,0.7611812528707036,1.3277578516141282,0.16184047426773346,-0.908634951529889,0.1634805941237707,-0.9294170037620106,-0.1348890177649077,-0.3650203808537904,0.6465309013357259,-0.9093923689732134,1.4344420043400237,-0.7960494533664351,0.19763943011291796,-0.8968443123795391,-0.8210942570796433,-1.011396332798526,-0.6147254549567969,-0.9207590137800941,0.40892321921941566,0.9690240246551775,0.45588380118281696,0.0513279668643311,0.5354132968492646,0.39993423905613257,12,12,13,15,5,16
ANN ARBOR MUNICIPAL,MI,-0.19900981905134596,1.2933201432663972,-0.4320202746362715,0.4030285571593523,0.24284468954636268,-0.9173983715730829,0.4030285571593523,0.3623337941798669,0.30448464603555475,0.4030285571593523,0.17218618421140366,-0.4269721571888056,0.4030285571593523,0.24320543578561674,-0.8667340464533267,0.4030285571593523,0.36185874367638043,0.2758802966491246,0.4030285571593523,0.17255068020412567,-0.14330490211456273,0.4030285571593523,0.25223562056348114,0.9268159856009529,-0.7104465336283964,1.0069359902852821,1.1099281653778237,0.20984288350181501,1.618650600964119,0.5290042722082846,1.5568765455069082,0.4608235548214191,-0.41606022652646873,0.4387370158304623,1.758046866437706,-0.0882657208780842,0.6016256733025992,0.09299858817298051,0.6161805971551797,-0.2640052070299995,0.49925348657923463,0.6435995069448721,0.5102410039711915,0.4415719682510135,0.4695666971010377,-0.4662455832940511,0.18318250371265882,-0.5201445485261795,-0.27991730902429945,-0.194245971844875,-0.11528666609433257,-0.6345180342854764,0.8410724891079604,-0.13008117770866628,-0.8984284035369926,0.8410724891079604,0.286935215141439,0.37784307315918925,0.8410724891079604,-0.22855536813008376,-0.6214012147437756,0.8410724891079604,-0.1270517362212459,-0.8636119642429021,0.8410724891079604,0.2886193665457718,0.26310583345070976,0.8410724891079604,-0.22562897646836721,0.16655550485947096,0.8410724891079604,0.034942487845725644,0.3487232569357216,0.9878008355171604,0.5556996807575585,-0.12539488532324325,-0.4205831647962063,1.391770246579123,-0.10111082709099223,1.2970648730518763,0.7078876440234643,-0.3650203808537904,0.25402833329578745,-0.0639296940060191,0.3779844755395271,0.09266055818960088,0.24164105372137962,0.08565491338924737,-0.3605512046448452,0.01863569128889102,-0.42628888569106166,-0.05484216936529121,-0.06580112247911955,1.0685013584318246,0.45588380118281696,0.26058934825325036,0.5354132968492646,-0.20448740980593208,15,17,14,2,1,21
ANNISTON METROPOLITAN AP,AL,0.7721486981882589,0.06749156449682586,-0.1358819435006066,0.6808915579891253,-0.7585948562223734,-0.8695939949877809,0.6808915579891253,-0.6072857692072761,1.7175019296796552,0.6808915579891253,-0.8547224757752693,-0.08033379184154125,0.6808915579891253,-0.7575158724950636,-0.7983174432182255,0.6808915579891253,-0.6060041967858277,1.6817765751272578,0.6808915579891253,-0.8534812958065396,1.5400362082816934,0.6808915579891253,-0.7847569933861471,0.8596981657181167,1.2541132115648097,0.6226892325030597,-0.25388805237706175,-0.5635010255890974,-1.0328824483074102,-0.11390286780873184,-1.0710589010637575,0.362003773614902,-0.41606022652646873,0.09013232084220632,-0.3398791549681036,0.18005748655125398,-1.0254851320001328,-0.8965592700376768,-1.0635647571584907,-0.3913510468990796,-0.986345175826746,0.7167263956646184,-1.0583175531796707,1.007192447469685,2.077463317936245,-0.4662455832940511,-0.4442452472532732,-0.5201445485261795,1.1932746828845109,0.7734186448077816,-0.5323002400899749,-0.1412257574507763,-0.5451488221465297,-0.5398817728139977,-0.807962665887245,-0.5451488221465297,-0.4258950400481855,1.4959084778381606,-0.5451488221465297,-0.643483263356078,-0.08101067383868459,-0.5451488221465297,-0.5372684269090753,-0.7362992554859761,-0.5451488221465297,-0.42430415720076126,1.444238022707283,-0.5451488221465297,-0.6419255574383218,1.5552822222114,-0.5451488221465297,-0.6255880606063501,0.35246485235131425,-0.846032092460361,0.29727438807077977,0.9363619725718961,0.7806437454210802,-0.8649787749201938,1.08762596894669,-0.8841803052233629,0.869402904706294,-0.3650203808537904,0.4708240482199469,-0.8780149663271716,-2.141083815938436,-0.8779371391833367,-1.1932693185361456,-0.8854577319484419,-0.679057835537382,-0.933874289100848,-0.3445130409096894,-0.883668671185719,1.1694580788788904,1.19771291873639,0.45588380118281696,0.27632105493922576,0.5354132968492646,1.721664678136912,1,12,13,11,13,16
ANTIGO\LANG(AWOS),WI,-0.5533069780018368,-0.4735280125937048,-0.28269255525649356,-0.5902835250851655,-0.4193436662392897,-0.25456517868785294,-0.5902835250851655,0.040018977226217674,-0.43473970452036087,-0.5902835250851655,-0.5068432788967544,-0.2991163894483344,-0.5902835250851655,-0.41843164281852896,-0.2572950406090457,-0.5902835250851655,0.0405860145833201,-0.44347974101720744,-0.5902835250851655,-0.5057461060771807,-0.6757187568835259,-0.5902835250851655,-0.2642045225978216,0.6879514943778704,-1.642814559607118,0.7758102201651994,-0.4034654858169872,1.139049796143024,1.7158696812097989,1.298413032255552,1.6536913598614607,-0.7312042019392854,-0.41606022652646873,-1.5265227971546336,-1.0577835339272714,0.27770414413471467,1.8158296894526174,0.7864813761385051,1.7617482502983686,-0.41853637046555825,1.2082269005430848,0.3898642087876611,1.593278632200767,0.5159804669009601,-0.043845108414172704,-0.4662455832940511,-0.2726834186124461,-0.5201445485261795,-1.1278879581745627,-0.5509037576262625,0.17350690506643265,-0.46962791277506905,1.3756284195917177,-0.6435704388627719,-0.35379102967820497,1.3756284195917177,0.008650552989179662,-0.2994281648780454,1.3756284195917177,-0.748469250385576,-0.4810893203328488,1.3756284195917177,-0.6407634635505002,-0.3641310644287062,1.3756284195917177,0.009908497680402202,-0.3641525146672536,1.3756284195917177,-0.7466520478534976,-0.49895775531442565,1.3756284195917177,-0.38971430650398414,0.25862957784974017,1.1565303378413236,0.5029557478087304,0.9514466030591349,-1.0299840033022083,2.2523082143449824,-0.4690807319072207,2.126911200025534,1.3045486591959765,-0.3650203808537904,-0.24298318463545615,1.5871262039423422,0.04008545948996721,2.3057064429063145,-0.04336748256234002,2.326371276794054,-0.484049474730964,1.8259104665365091,-0.6446468025658012,1.9327009006197597,-0.3009405734608981,0.13880083055367431,0.45588380118281696,-0.055825733392973705,0.5354132968492646,-1.1753655888171228,10,3,10,4,14,15
APPLETON/OUTAGAMIE,WI,-0.4444561510929438,-1.118539372975747,-0.5148582888738928,0.6808915579892749,0.909687162929079,-0.5105691284741657,0.6808915579892749,0.9181219682403818,-0.1248332046667233,0.6808915579892749,0.8559881307762167,-0.517083882617514,0.6808915579892749,0.910151533245245,-0.5188877213228781,0.6808915579892749,0.918115516211019,-0.14013575805614767,0.6808915579892749,0.8568574557580494,-0.47796791296639607,0.6808915579892749,0.9152147600987001,-0.08480684506823724,0.5944205587955327,0.054711439158552325,0.5584714445661035,0.3200194643274663,0.36009167125953745,0.3953689256752414,0.9790921646206117,-0.2558079648512404,-0.41606022652646873,-1.492818254526453,-0.9937910974442492,-0.4643778862364305,0.05648194874993662,0.15902915565137385,0.13985078605230902,-0.16360906529276806,0.656210907453247,0.5043301415652469,0.06792861774147363,0.13737745706182625,0.38862284111105927,-0.4662455832940511,-0.48261481235070874,-0.5201445485261795,-0.6941896539328134,-0.44176554506813354,0.05071535281725906,-0.6170166711980839,0.5330233088291846,0.5079533803621226,-0.5622101805400327,0.5330233088291846,0.8381676972333834,-0.079628499964329,0.5330233088291846,0.41746208383021377,-0.6139631157612995,0.5330233088291846,0.5102102860459775,-0.5727954361811933,0.5330233088291846,0.8381824604290672,-0.14233595510949076,0.5330233088291846,0.4196407601146422,-0.3148896582079426,0.5330233088291846,0.6935221781712393,1.1596648317468097,0.3739555699965321,1.2200934270504729,-1.0857830263441335,-0.6072491638561577,0.09742360493495314,-0.27151167696465106,0.7412997195770751,0.69807457297924,-0.3650203808537904,0.14764871588067532,1.5868383378630204,0.7340624240671875,-0.12847776086924412,0.7346770679559953,-0.07945050286163187,-0.2222230326455603,0.21277785289699225,-1.1049508233360046,-0.18929466126989586,-0.15170577235777383,0.5373328719749847,0.45588380118281696,0.13295474683873224,0.5354132968492646,-1.0093264025020499,15,17,14,2,4,21
AQUADILLA/BORINQUEN,PR,2.0457367090200065,2.871209805495728,1.5957437843719013,-2.353391253131626,2.178781564035889,0.11745307945858086,-2.353391253131626,1.9846088920184959,1.5940667905904045,-2.353391253131626,2.1573587790031876,1.6799526355163048,-2.353391253131626,2.178287636905539,0.2913182816383397,-2.353391253131626,1.9829574987635465,1.6255701096454607,-2.353391253131626,2.156972974139774,3.1087463906800297,-2.353391253131626,2.238323875946578,-2.937378158897581,-0.9017101161812435,-3.285437714396457,-1.2081246966055867,-2.9447557438758625,-0.17181774427861973,-2.995303902106321,-0.22323742078619277,-3.406061057562178,-0.41606022652646873,-1.2685702912780963,-0.9380890574046993,-4.594319200111111,-0.29697530006757955,1.0906795877406377,-0.17193433470323394,-0.3116445633248425,0.5805421506909857,-1.2564028272590468,-0.22218245730306735,-1.042478262521303,1.3071115594163984,-0.4662455832940511,-0.4589888006259185,-0.5201445485261795,-1.5297646939668474,2.006099291180098,-0.8468246670270967,1.8559704666732,-1.6595620331550416,2.9627936957223,0.7062906633477513,-1.6595620331550416,2.1932281169869743,1.8804950052890435,-1.6595620331550416,2.903016612872582,1.9077649564118884,-1.6595620331550416,2.9643796716675177,0.8431083242501586,-1.6595620331550416,2.1920822685601937,1.9253480684640358,-1.6595620331550416,2.9069827231713825,2.5859261035735157,-1.6595620331550416,2.7660238122252725,-1.2935417413977093,-1.625489032544816,-1.1972369392917652,1.0023320899027561,2.272009759759451,-0.24120673795645903,2.739107856306528,-0.2812777515906471,1.222183406375331,-0.3650203808537904,0.5936787045876324,1.5859747396250574,-2.777973312412605,-0.31054276791393165,0.9314863101849313,-0.23276267509459184,-0.031489951019644614,0.11503266736513244,1.4915170724070472,-0.3162577570737143,2.938760458399046,1.8092105197922133,0.45588380118281696,-0.3007060733161772,0.5354132968492646,-1.2745989938541782,9,7,9,10,9,18
ARCATA AIRPORT,CA,-0.04802276230656982,0.11926598529002608,-0.30663464409878133,0.43382749979067736,-0.6766394403522473,-0.1611208566294191,0.43382749979067736,-1.278944366357305,0.779427361046632,0.43382749979067736,-0.46808744315126105,-0.3115324488469906,0.43382749979067736,-0.6764360621671852,-0.16863658787894303,0.43382749979067736,-1.2787472156883783,0.8466626652774889,0.43382749979067736,-0.4685703830596966,0.08548223305204866,0.43382749979067736,-0.917307139610621,0.4400592314759991,0.8304710880986,0.9473415157416625,0.6804143503592524,-2.451058612368335,-0.33205418930362574,-2.16614605131196,-0.5186211221732443,-1.9721286763517052,1.9270319871923232,0.11554735885645553,-0.11715642474209259,1.0985240867435608,-0.6498882328040038,-0.6602919576403213,-0.5481713467897327,0.03964111592505035,-0.03164966937709103,0.8023652886132856,-0.5686144568254057,-1.9482676245803132,-1.410218025951572,2.089327693766592,-0.6617966916517042,2.1044039485851163,0.9197365450206845,-0.04186094172370664,-0.12196366031478946,-0.3144370039073634,-0.8260171924007074,-0.5313607739796028,-0.5355858679861295,-0.8260171924007074,-1.2957098657449602,0.5992274690055623,-0.8260171924007074,-0.2726966335796577,-0.2973767086844899,-0.8260171924007074,-0.5277607489018248,-0.5393044605720737,-0.8260171924007074,-1.2911035406498252,0.615693443907204,-0.8260171924007074,-0.26898484025308766,0.36462616972577305,-0.8260171924007074,-0.8109796090336704,0.8852483469242625,-1.0411714299309163,0.8862483059993647,-1.1356628711552712,-0.22390837370273936,-0.4925247276284808,0.4217608727506202,-0.5956537994180481,1.6836726548741117,1.1660712737028083,0.7163146563526448,-0.7946777363636024,-0.35306367714701953,-0.6385091847136107,-0.8644769884638084,-0.5983532396501144,-0.18041028243765383,-0.4599786654532989,-0.9713703501595179,-0.6293858416685233,-0.5523857584705837,-1.5610317320554223,-1.814304756712247,-1.537574408419194,-1.5717521718094163,-0.17279123620687264,16,8,5,16,17,1
ASHEVILLE REGIONAL ARPT,NC,0.5809608689769257,-0.9462935247944847,0.2275112241967696,-2.353391253131626,-0.5956492086574859,0.24368223481344087,-2.353391253131626,-1.3431718417858045,0.32688918576469367,-2.353391253131626,-0.4043640459743007,0.24565763147389938,-2.353391253131626,-0.5950264981619521,0.27428876844336225,-2.353391253131626,-1.342011255300617,0.4216050678923119,-2.353391253131626,-0.4040185346993785,0.44461594769097945,-2.353391253131626,-0.8758566680632872,0.11904122409002685,-0.715331487475603,0.574591981607971,-0.9469469966645688,-0.33610222074663515,-1.5636392985154908,0.3253902752723963,-1.6118810248362292,0.8198195620112707,-0.33603263747422085,0.22424590344712467,-1.0257873156857604,1.1312707361698315,-1.8565710918455758,0.15467556084618897,-1.5997904859930963,0.12268811127546968,-1.9961951737243842,0.7499371342110641,-1.5522395336508112,-0.2271423080976406,-1.410218025951572,2.149236398713714,-0.6617966916517042,1.8730718230498165,1.4032313564886683,0.5847463541686118,-0.40717445408891795,0.27051739096068345,-1.6595620331550416,-0.3767442776880479,0.05933291360808781,-1.6595620331550416,-1.349621017587231,0.3200129713468019,-1.6595620331550416,-0.10089682202875933,0.29370759707713284,-1.6595620331550416,-0.37375617284688173,0.09809874439477388,-1.6595620331550416,-1.3459333891026783,0.3875643645183095,-1.6595620331550416,-0.09822094620285181,0.44996176005857985,-1.6595620331550416,-0.7460910664240108,0.25469105635964245,-1.7791796009661738,0.14543579321809147,-1.9703457581158368,0.1215870939978845,-0.9617303014605965,0.36242918650148487,-0.981116087806177,0.6221637152424947,-0.3634304622093894,-0.5604127436269165,-0.9344367178741819,1.4100117671381798,-1.0770447610427107,-0.2549129121037145,-0.9830569927864011,0.1559536391555338,-1.0983558426854858,-0.35436833479789953,-0.9667653041134993,0.17114428839499365,-1.5610317320554223,-2.0198327215705154,-1.537574408419194,-1.8590929175356,1.343017311988148,13,14,6,1,7,19
ASPEN PITKIN CO SAR,CO,0.16244871412894324,-0.08548693934983218,0.9201438291135289,-0.5638162763903062,-0.5315497660816008,2.0506002548143147,-0.5638162763903062,-0.07738631715888523,-0.60970549591384815,-0.5638162763903062,-0.6219030607060976,0.8794496668908833,-0.5638162763903062,-0.5306493828996254,1.9199059305092214,-0.5638162763903062,-0.0768320913856056,-0.6671475601771796,-0.5638162763903062,-0.6208786138964958,-0.4798912895374838,-0.5638162763903062,-0.38559894175009024,-0.463880629598251,-0.5740954303848281,-0.09234922759762089,-0.5564038546924086,0.1431897295813688,-0.672835417991375,-0.8581708613617379,-0.7240425478688025,1.3112016162502433,-0.41606022652646873,0.9233092283406538,0.6617352289415807,0.32236069080903856,-0.4485124524952218,-1.3003422970366716,-0.5088491668752381,-0.15463469604461055,-0.5904517357758078,0.4714298235861382,-0.748758978560133,-1.9175509675338753,-0.8320744441234508,-0.4662455832940511,1.3718955963841934,-0.5201445485261795,-1.0513616334169598,0.17017139482878169,-0.1620799101432792,0.8059342670277703,1.366568149583519,-0.6676472146390281,1.5295262668964198,1.366568149583519,-0.061723400254590055,-1.0985853352040655,1.366568149583519,-0.7728472674406816,0.7847469415588111,1.366568149583519,-0.6647802543500652,1.4503008625996423,1.366568149583519,-0.060277321508835066,-0.8413274831266765,1.366568149583519,-0.7709393604366047,-0.8125240851829914,1.366568149583519,-0.44322784557568795,0.2552818345831569,0.9982547285959392,0.10128272813592795,1.011583996601596,-1.082957413115713,-0.7485623039610086,-1.627685729169164,-0.7746998919533633,-1.440995625909321,-0.3650203808537904,-3.8797753088269684,-0.6828417645472068,0.77368428284526,-0.5337594546331063,-0.7844245296711858,-0.6382062711589467,-0.13139960284525776,-0.7822007253445193,0.2435732093771613,-0.7852366081468045,-1.7465246422800487,-0.8241625929691455,0.45588380118281696,0.7651912608222757,0.5354132968492646,-0.7674602162692269,2,6,3,14,6,10
ASTORIA REGIONAL AIRPORT,OR,-0.6833005700144232,-0.12363527408872169,-1.1948994940840247,0.04156468332926745,-0.5033109083490082,-1.1499502412466573,0.04156468332926745,-1.4482087140199618,0.27567358103560485,0.04156468332926745,-0.2944096796922344,-1.1686422057243722,0.04156468332926745,-0.5048356073627424,-1.1470716369180636,0.04156468332926745,-1.451046781863025,0.3467614843499103,0.04156468332926745,-0.29829183871686743,-0.29458241183168765,0.04156468332926745,-0.8323039928091244,-0.8120090624215813,0.46695155028097834,0.08710272919972138,0.1959300173044711,-2.0407984792466594,-0.17233201678437868,-1.8622118887764656,-0.226190093567452,-2.205086990024198,2.701121706039812,0.491242461208589,0.18964891082009272,-1.3012545048811224,-0.29485453861725985,-0.2759371483438889,-0.1758125758880816,-0.21736653154642954,0.6601991464713072,0.4414957040387215,-0.22107696814742345,-1.796090511200356,-1.410218025951572,2.210127485852624,-0.6617966916517042,1.5514085646669973,0.3624828646059356,-0.6873728661687357,0.08676026470651173,-1.113226426311428,-1.106885562654885,-0.36267472147311636,-1.2618378175466873,-1.106885562654885,-1.4637299404882793,0.1391146776609486,-1.106885562654885,-0.04190804001887445,-1.0857511083640705,-1.106885562654885,-0.35721677464676876,-1.252876929925864,-1.106885562654885,-1.4553672629093208,0.05823587165852656,-1.106885562654885,-0.03419075848375098,-0.04605306001860583,-1.106885562654885,-0.7475617133194195,1.6629094151440256,-1.0861048300063727,1.5883020195682418,-1.2605636115896122,-0.20979603486790815,-0.1920443769095057,0.38619774826868264,-0.23718147402356302,1.4892519318468866,2.7385008130137956,0.868630733711043,-0.6529036922977727,0.29597392878338386,-0.254426841085091,0.19731268538315225,-0.18680968978338733,-0.19852621976627352,0.21817069071943965,-1.4840507838595525,-0.2695381909211858,-0.47634442800391136,-1.5610317320554223,-2.277382287492495,-1.537574408419194,-2.11160448196164,1.547335723342085,16,14,5,16,17,1
ATHENS BEN EPPS AP,GA,0.7344558847442467,-0.9366251470490925,0.4340767291836622,0.04156468332926674,-0.12096127147331846,0.1660500671184096,0.04156468332926674,-0.6502448511186355,0.9993005694701046,0.04156468332926674,-0.043292603449890554,0.46649414787309973,0.04156468332926674,-0.12043964786710636,0.20884588792090752,0.04156468332926674,-0.6495419634693802,1.0079027764265707,0.04156468332926674,-0.042900680973782794,1.0722542636499444,0.04156468332926674,-0.3504693809548874,0.5760213807411727,0.8750221497737883,0.4861691756032706,0.19559861319881175,-0.4793049729911269,-0.31282260588349914,0.3105648660493964,-0.366113558210745,0.6877773363822746,2.3967528401641163,0.30537362461666123,0.06712136575394384,-0.5168150422485959,-0.39826593018093653,-1.4156770085782933,-0.3198409803633656,-0.15943801859847231,0.39374973296390264,0.25592961043217743,-0.35504714348433836,0.9333074782310328,-1.410218025951572,1.9988660492438997,-0.6617966916517042,2.208923553080653,2.268608110953924,0.7344353689671936,-0.5208462093540924,0.5179875767283717,-1.106885562654885,-0.1450424663597556,0.10910673979460483,-1.106885562654885,-0.8926878237428824,0.9190789955803348,-1.106885562654885,0.02696236618824479,0.5436850687761768,-1.106885562654885,-0.1421550788890135,0.15760697669373525,-1.106885562654885,-0.8896352351330096,0.9448931098316582,-1.106885562654885,0.029688888041653143,0.9949413343336374,-1.106885562654885,-0.43788549562910145,-0.20975909036011237,-0.8933497137643107,-0.4287538404748376,-1.3657537681872927,0.7644072176538032,-0.3765015555576717,0.782952714616271,-0.41546728591116916,0.10308691949514699,2.0007785620124823,0.3193445690504047,-0.7202643548589991,0.2647174051646742,-0.390352086070507,-0.5722147191792878,-0.37794157559105657,-0.36132425541408275,-0.09528800771030577,0.5143826557686971,-0.43608809468630527,0.7933495663012123,-1.5610317320554223,-1.5567551907902681,-1.537574408419194,-1.3453624933584836,1.3861728714268673,4,1,12,16,17,20
ATLANTA HARTSFIELD INTL AP,GA,0.7686211431457827,-0.6125566383658124,0.5585109974450972,-2.353391253131626,-0.1483023330676199,0.1591694520266719,-2.353391253131626,-1.239006594822191,1.8607362680968709,-2.353391253131626,0.005317397333877908,0.6078335375153734,-2.353391253131626,-0.14827256117076965,0.20533779717178374,-2.353391253131626,-1.238527754924836,1.7918141768049642,-2.353391253131626,0.004644876322098136,1.641844732793521,-2.353391253131626,-0.5103272799909689,0.4321718455406973,-0.37548994986634737,0.5513589172809189,-2.7037954743301595,-0.33085890811172247,-1.60025846401142,0.34707866178731595,-1.6118810248362272,0.5807254017708265,-0.3360326374742168,0.17371591454457705,-1.0577835339272714,-0.469585599210284,-1.5894279204067137,-0.8240081217090159,-1.6372625496849085,-0.011370235800255998,-2.0661636899583775,0.5482490460420897,-1.587288783092569,1.0096247791542625,-1.410218025951572,-0.4662455832940511,-0.6617966916517042,1.00488196545916,0.2849664395215567,0.7688103773625404,-0.48262991723057996,0.6446769670277898,-1.6595620331550416,-0.12542435276428746,0.07432080055936725,-1.6595620331550416,-1.6168701755033208,1.4622769658228676,-1.6595620331550416,0.19153906157466752,0.6787852339680901,-1.6595620331550416,-0.12195126312360619,0.13379046461851246,-1.6595620331550416,-1.6117271767015602,1.464264755381189,-1.6595620331550416,0.19553510309778852,1.4625154943472205,-1.6595620331550416,-0.6553911701398335,0.08710696695599138,-1.7003168987929234,-0.1808173980903816,-2.1642335419784837,0.7758005946551036,-0.9621236003489725,0.669797844743648,-0.981116087806177,-0.21590362865132884,-0.3634304622093894,0.17981527923839197,-0.9345806509138428,1.1308214081760446,-1.053767043247042,0.342485368818099,-0.9834636563732264,0.17596484660945877,-1.0990299474132925,0.049207665034123146,-0.9671219420230609,0.5696710146361736,-1.5610317320554223,0.45588380118281696,-1.537574408419194,-2.381530637037752,0.3277644899382741,13,14,6,1,7,19
ATLANTIC CITY INTL AP,NJ,0.1320898769284649,-0.2772896960973038,-0.17573020688498,0.8080941318197756,-0.630080650055298,-0.2911625745355236,0.8080941318197756,-0.8154951869840242,0.3285008513967406,0.8080941318197756,-0.28319204750573074,-0.14994369047509098,0.8080941318197756,-0.6298350913490105,-0.2671348540476182,0.8080941318197756,-0.8156372427643112,0.3885923334677083,0.8080941318197756,-0.28353941205757605,0.07921259686013446,0.8080941318197756,-0.6538251249475114,0.4586829852112908,1.1286201569660992,0.546024095749309,0.8834434458857814,-0.018536159290069944,-0.2980171960380479,0.4633460552371568,-0.35136791400551026,-0.11446933312579792,2.384665348153222,0.9584599522361718,0.06981737217555616,-0.014503572287344396,-0.42824923751493044,0.28655339104824507,-0.32054499269692005,-0.37691849182012405,0.39177731135710797,0.5255263003064966,-0.3596736108500026,0.5969029496323234,-1.410218025951572,2.0073679701560088,-0.6617966916517042,2.214429725599613,0.8382879206958441,0.14117540856076838,-0.19394491508152775,-0.07738488059862995,-0.29146126191695004,-0.5147646425288911,-0.22079992011051194,-0.29146126191695004,-0.8330327824006379,0.4445652763159334,-0.29146126191695004,-0.19906097712514112,-0.058908894005041235,-0.29146126191695004,-0.5112213507017122,-0.200069102996968,-0.29146126191695004,-0.8291598092035442,0.4505724474338727,-0.29146126191695004,-0.19542037693318,0.22392905845563468,-0.29146126191695004,-0.55217576864371,-0.03794109035460675,-0.38055874800522066,-0.09351020605008642,-0.7181202992684916,6.975707715428242e-4,-0.3725685666739145,0.22099476391989037,-0.41166588267262655,0.42571105302219037,1.9753398637020914,0.7862788957504094,-0.7189689575020523,0.7809904412015007,-0.4252686627640085,0.44185933263087246,-0.378754902764707,-0.3873752170466974,-0.0973103218937255,0.30628943036972556,-0.4410810254201628,0.1381681553609196,-1.5610317320554223,-1.5789283322272596,-1.537574408419194,-1.3279479027084118,0.9989919200783565,16,8,5,16,17,1
